Nom;Liste des attributs;Identifiant produit;ean13;Nom catégorie par défaut;wholesale_price;Prix de vente HT;Prix de vente TTC avant remises;Montant de la remise;Prix barré TTC;Prix de vente TTC final;;Identifiant déclinaison;ean13 décl.;Référence déclinaison;Impact sur prix de vente (HT/TTC suivant PS version);Impact sur prix de vente TTC
ETUI VASQUE KASSARIA;;437;;EMBALLAGE;2,500000;8,333333;10,00;;10,00;10,00;;;;;;
ETUI VASQUE SMALL;;438;2039574885940;CONSOMABLE INTERNE BOUTIQUE;2,450000;4,166667;5,00;;5,00;5,00;;;;;;
EVENTAIL BLANC IVOIRE;;439;4815771064719;EVENTAIL;2,940000;7,500000;9,00;;9,00;9,00;;;;;;
EVENTAIL BLEU;;440;2094122747132;EVENTAIL;2,940000;7,500000;9,00;;9,00;9,00;;;;;;
EVENTAIL NOIR;;441;2062795086537;EVENTAIL;2,940000;7,500000;9,00;;9,00;9,00;;;;;;
EVENTAIL ORANGE;;442;2069667984427;EVENTAIL;2,940000;7,500000;9,00;;9,00;9,00;;;;;;
EVENTAIL RED;;443;9780201379624;EVENTAIL;2,800000;7,500000;9,00;;9,00;9,00;;;;;;
EVENTAIL VICHY PINK;;444;2086232813579;EVENTAIL;2,940000;7,500000;9,00;;9,00;9,00;;;;;;
FLUTE CLEAR TROPEZ;;445;2054019570946;VERRE;1,440000;5,416667;6,50;;6,50;6,50;;;;;;
FLUTE CLEAR UNI;;446;2085821873024;VERRE;1,440000;5,416667;6,50;;6,50;6,50;;;;;;
FLUTE CROISIERE BLONDE OF SAINT TROPEZ;;447;2052390651179;VERRE;0,500000;5,416667;6,50;;6,50;6,50;;;;;;
FLUTE CROISIERE CLEAR BLONDE OF SAINT TROPEZ;;448;2077035302353;VERRE;0,500000;5,416667;6,50;;6,50;6,50;;;;;;
FLUTE CROISIERE CLEAR TROPEZ;;449;2058146616423;VERRE;1,970000;7,083333;8,50;;8,50;8,50;;;;;;
FLUTE CROISIERE CLEAR UNI;;450;2088369255161;VERRE;1,150000;7,083333;8,50;;8,50;8,50;;;;;;
FLUTE CROISIERE TROPEZ;;451;2039660270223;VERRE;1,970000;7,083333;8,50;;8,50;8,50;;;;;;
FLUTE CROISIERE UNI;;452;2057843202557;VERRE;1,150000;7,083333;8,50;;8,50;8,50;;;;;;
FLUTE NOEL;;453;2027375821014;VERRE;1,440000;5,416667;6,50;;6,50;6,50;;;;;;
FLUTE NOIR CAVALAIRE;;454;2081686588318;VERRE;1,440000;5,416667;6,50;;6,50;6,50;;;;;;
FLUTE NOIR LA CROIX;;455;2041517526292;VERRE;1,440000;5,416667;6,50;;6,50;6,50;;;;;;
FLUTE NOIR MAXIME;;456;2004061333358;VERRE;1,440000;5,416667;6,50;;6,50;6,50;;;;;;
FLUTE NOIR NOEL;;457;2012312267321;VERRE;1,440000;5,416667;6,50;;6,50;6,50;;;;;;
FLUTE NOIR PORT GRIMAUD;;458;2087953734303;VERRE;1,440000;5,416667;6,50;;6,50;6,50;;;;;;
FLUTE NOIR RAMATUELLE;;459;2094954368277;VERRE;1,440000;5,416667;6,50;;6,50;6,50;;;;;;
FLUTE NOIR TROPEZ;;460;2082776108249;VERRE;1,440000;5,416667;6,50;;6,50;6,50;;;;;;
FLUTE NOIR UNI;;461;2032159202248;VERRE;1,440000;5,416667;6,50;;6,50;6,50;;;;;;
FLUTE PREMIUM VERRE 28 CL;;462;2006231465616;VERRE;3,360000;8,333333;10,00;;10,00;10,00;;;;;;
FLUTE UNI;;463;2010622388941;VERRE;1,440000;5,416667;6,50;;6,50;6,50;;;;;;
FLUTE VILLAGE CANNES;;464;2064767511082;VERRE;1,450000;5,416667;6,50;;6,50;6,50;;;;;;
FLUTE VILLAGE CAVALAIRE;;465;2050353298485;VERRE;1,450000;5,416667;6,50;;6,50;6,50;;;;;;
FLUTE VILLAGE LA CROIX;;466;2015634993343;VERRE;1,450000;5,416667;6,50;;6,50;6,50;;;;;;
FLUTE VILLAGE MAXIME;;467;2070925189775;VERRE;1,450000;5,416667;6,50;;6,50;6,50;;;;;;
FLUTE VILLAGE PORT GRIMAUD;;468;2097990615480;VERRE;1,450000;5,416667;6,50;;6,50;6,50;;;;;;
FLUTE VILLAGE RAMATUELLE;;469;2076462454321;VERRE;1,450000;5,416667;6,50;;6,50;6,50;;;;;;
FLUTE VILLAGE TROPEZ;;470;2064767511092;VERRE;1,450000;5,416667;6,50;;6,50;6,50;;;;;;
FOULARD;;471;2066863231140;VETEMENT;5,720000;12,500000;15,00;;15,00;15,00;;;;;;
FOULARD B;;472;2091341154789;ECHARPE;6,000000;12,500000;15,00;;15,00;15,00;;;;;;
FOURCHETTE BEBE;;473;2034546420495;ENFANT;1,000000;3,333333;4,00;;4,00;4,00;;;;;;
FOUTA CANNES LOGO COULEUR;;474;5479409338826;SERVIETTE;9,500000;20,833333;25,00;;25,00;25,00;;;;;;
FOUTA CANNES TERRACOTA;;475;5430120850868;SERVIETTE;9,500000;20,833333;25,00;;25,00;25,00;;;;;;
FOUTA TROPEZ BLEU;;476;5265577274956;SERVIETTE;9,500000;20,833333;25,00;;25,00;25,00;;;;;;
FOUTA TROPEZ FUSHIA;;477;5282214719366;SERVIETTE;9,500000;20,833333;25,00;;25,00;25,00;;;;;;
FOUTA TROPEZ LIGNE ORANGE;;478;2090416079767;SERVIETTE;9,950000;20,833333;25,00;;25,00;25,00;;;;;;
FOUTA TROPEZ NIK;;479;2047264012347;SERVIETTE;9,500000;20,833333;25,00;;25,00;25,00;;;;;;
FOUTA TROPEZ TERRACOTA;;480;5286988031563;SERVIETTE;9,500000;20,833333;25,00;;25,00;25,00;;;;;;
FOUTAS ARTISANAL FRANCE;;481;2036724722575;SERVIETTE;18,500000;32,500000;39,00;;39,00;39,00;;;;;;
Frais de livrasion 1 point;;482;;Accueil;81,200000;85,000000;102,00;;102,00;102,00;;;;;;
Frais de port;;483;2082927260734;DIVERS INTERNE;;5,750000;6,90;;4,99;4,99;;2463;;;1,591667;1,91
Frais de port;;484;2082927260734;DIVERS INTERNE;;16,666667;20,00;;4,99;4,99;;2466;;;12,508334;15,01
Frais de port;;485;2082927260734;DIVERS INTERNE;;50,000000;60,00;;4,99;4,99;;3026;;;45,841667;55,01
Frais de port;;486;2082927260734;DIVERS INTERNE;;10,000000;12,00;;4,99;4,99;;3158;;;5,841667;7,01
Frais de port;;487;2082927260734;DIVERS INTERNE;;10,000000;12,00;;4,99;4,99;;3250;;;5,841667;7,01
Frais de port;;488;2082927260734;DIVERS INTERNE;;6,666667;8,00;;4,99;4,99;;3159;;;2,508334;3,01
Frais de port;;489;2082927260734;DIVERS INTERNE;;4,158333;4,99;;4,99;4,99;;2033;;;;
Frais technique de Matrice;;490;;Accueil;40,000000;45,000000;54,00;;54,00;54,00;;;;;;
FRAIS TECHNIQUE DE MATRICE;;491;;SERVIETTE;;33,333333;40,00;;40,00;40,00;;;;;;
GAMELLE TOUTOU BEIGE SMALL;;492;2068683112661;TOUTOU;13,620000;24,916667;29,90;;29,90;29,90;;;;;;
GAMELLE TOUTOU BLEU SMALL;;493;2096447864518;TOUTOU;13,620000;24,916667;29,90;;29,90;29,90;;;;;;
GAMELLE TOUTOU ROSE SMALL;;494;2035211687076;TOUTOU;13,620000;24,916667;29,90;;29,90;29,90;;;;;;
GLACIERE CARRE BLEU;;495;2091325386199;ART DE LA TABLE;12,000000;12,500000;15,00;;15,00;15,00;;;;;;
GLACIERE RECTANGLE BLEU;;496;2066658348114;ART DE LA TABLE;12,000000;20,833333;25,00;;25,00;25,00;;;;;;
GOBELET BEBE;;497;2059803940127;ENFANT;2,000000;6,666667;8,00;;8,00;8,00;;;;;;
GOBELET BLEU;;498;2062019768515;ENFANT;2,000000;6,666667;8,00;;8,00;8,00;;;;;;
GOBELET ROSE;;499;2062825335307;ENFANT;2,000000;6,666667;8,00;;8,00;8,00;;;;;;
GOBELET TROPEZ;;500;2027493728233;BRADERIE;0,450000;2,500000;3,00;;3,00;3,00;;;;;;
ICE BAG  2 ICE + FLUTE TRZ /P GRIMAUD;;501;2087988116747;PACK ICE BAG;7,000000;19,833333;23,80;;23,80;23,80;;;;;;
ICE BAG TROPEZ BLANC;;502;2058220841208;COOL BAG;1,800000;4,166667;5,00;;5,00;5,00;;;;;;
ICE BAG TROPEZ BLANC +2ICE MIXTE+FLUTE TROPEZ/MAXIME;;503;2002406519290;PACK ICE BAG;7,000000;19,833333;23,80;;23,80;23,80;;;;;;
ICE BAG TROPEZ BLANC +2ICE+FLUTE TROPEZ/CANNES;;504;2018221922306;PACK ICE BAG;7,000000;19,833333;23,80;;23,80;23,80;;;;;;
ICE BAG TROPEZ BLANC +2ICE+FLUTE TROPEZ/CAVALAIRE;;505;2021023848934;PACK ICE BAG;7,000000;19,833333;23,80;;23,80;23,80;;;;;;
ICE BAG TROPEZ BLANC +2ICE+FLUTE TROPEZ/MAXIME;;506;2039569989431;PACK ICE BAG;7,000000;19,833333;23,80;;23,80;23,80;;;;;;
ICE BAG TROPEZ BLANC +2ICE+FLUTE TROPEZ/PG;;507;2063186544308;PACK ICE BAG;7,000000;19,833333;23,80;;23,80;23,80;;;;;;
ICE BAG TROPEZ BLANC +2ICE+FLUTE TROPEZ/TROPEZ;;508;2097957661253;PACK ICE BAG;7,000000;19,833333;23,80;;23,80;23,80;;;;;;
ICE TROPEZ EXOTIQUE;;509;3760004441274;ICE TROPEZ;1,300000;2,416667;2,90;;2,90;2,90;;;;;;
ICE TROPEZ PECHE  NO ALCOOL;;510;3760004440017;ICE TROPEZ;1,160000;2,416667;2,90;;2,90;2,90;;;;;;
ICE TROPEZ PECHE 27.5;;511;3760004440093;ICE TROPEZ;1,300000;2,416667;2,90;;2,90;2,90;;;;;;
ICE TROPEZ PECHE LITRE;;512;3760004440796;ICE TROPEZ;3,250000;6,250000;7,50;;7,50;7,50;;;;;;
ICE TROPEZ PECHE LITRE NO ALCOOL;;513;3760004440802;ICE TROPEZ;3,150000;5,166667;6,20;;6,20;6,20;;;;;;
LAISSE BEIGE;;514;2039423390489;TOUTOU;3,950000;10,000000;12,00;;12,00;12,00;;;;;;
LAISSE BLEUE;;515;2004350120799;TOUTOU;3,950000;10,000000;12,00;;12,00;12,00;;;;;;
LAMPE + PIED  LED BLANCHE;;516;2004954383903;LED;55,000000;90,833333;109,00;;109,00;109,00;;;;;;
LAMPE + PIED  LED BRONZE;;517;2019779455971;LED;55,000000;90,833333;109,00;;109,00;109,00;;;;;;
LAMPE BOUCHON LED BLANCHE;;518;2052272045706;LED;55,000000;82,500000;99,00;;99,00;99,00;;;;;;
LAMPE BOUCHON LED BRONZE;;519;2099829518511;LED;55,000000;82,500000;99,00;;99,00;99,00;;;;;;
LAMPE BOUCHON LED NOIRE;;520;2094561014437;LED;55,000000;82,500000;99,00;;99,00;99,00;;;;;;
LAMPE BOUCHON LED OR;;521;2060084682538;LED;55,000000;82,500000;99,00;;99,00;99,00;;;;;;
LAMPE FAT BOY;;522;2040506381249;LED;23,800000;41,583333;49,90;;49,90;49,90;;;;;;
LED NICE GRANDE;;523;2012045752415;LED;29,500000;32,500000;39,00;;39,00;39,00;;;;;;
LED NICE PETITE;;524;2077590908168;LED;15,300000;20,833333;25,00;;25,00;25,00;;;;;;
LED RONDE PLAZZA;;525;2012086906655;LED;25,900000;43,333333;52,00;;52,00;52,00;;;;;;
LED VELA GRANDE;;526;2088121057484;LED;25,000000;29,166667;35,00;;35,00;35,00;;;;;;
LED VELA PETITE;;527;2096743264456;LED;12,000000;20,833333;25,00;;25,00;25,00;;;;;;
LIGHT TOWEL AQUA MAXIME NEW 2025;;528;2076970417344;SERVIETTE;18,050000;32,500000;39,00;;39,00;39,00;;;;;;
LIGHT TOWEL BLEU MAXIME NEW;;529;3759249977273;SERVIETTE;17,990000;32,500000;39,00;;39,00;39,00;;;;;;
LIGHT TOWEL BLEU MAXIME NIKE;;530;2058405824583;SERVIETTE;17,410000;20,833333;25,00;;25,00;25,00;;;;;;
LIGHT TOWEL BLEU TROPEZ CLOCHER ;;531;2088987939764;SERVIETTE;17,410000;32,500000;39,00;;39,00;39,00;;;;;;
LIGHT TOWEL BLEU TROPEZ NEW;;532;3700963391388;SERVIETTE;17,990000;32,500000;39,00;;39,00;39,00;;;;;;
LIGHT TOWEL BLEU TROPEZ NIKE ;;533;2045949363630;SERVIETTE;17,410000;32,500000;39,00;;39,00;39,00;;;;;;
LIGHT TOWEL ORANGE MAXIME NIKE;;534;2071424072308;SERVIETTE;17,410000;32,500000;39,00;;39,00;39,00;;;;;;
LIGHT TOWEL ORANGE TROPEZ  NIKE 2025;;535;2058455936243;SERVIETTE;17,410000;32,500000;39,00;;39,00;39,00;;;;;;
LIGHT TOWEL ORANGE TROPEZ 2024;;536;2058455936243;SERVIETTE;18,050000;32,500000;39,00;;39,00;39,00;;;;;;
LIGHT TOWEL PANNEAU CANNES;;537;4017890123456;SERVIETTE;18,490000;32,500000;39,00;;39,00;39,00;;;;;;
LIGHT TOWEL PANNEAU TROPEZ;;538;3413162771133;SERVIETTE;17,100000;32,500000;39,00;;39,00;39,00;;;;;;
LIGHT TOWEL RAYE BEIGE TROPEZ;;539;2065744327774;SERVIETTE;18,150000;35,000000;42,00;;42,00;42,00;;;;;;
LIGHT TOWEL RAYE BLEU CAVALAIRE;;540;2009121588051;SERVIETTE;18,150000;35,000000;42,00;;42,00;42,00;;;;;;
LIGHT TOWEL RAYE BLEUE TROPEZ;;541;2035083146435;SERVIETTE;18,150000;35,000000;42,00;;42,00;42,00;;;;;;
LIGHT TOWEL ROUGE TROPEZ NIKE;;542;2094527666434;SERVIETTE;16,600000;32,500000;39,00;;39,00;39,00;;;;;;
LIGHT TOWEL SABLE CAVALAIRE NIKE;;543;2046423324000;SERVIETTE;16,600000;32,500000;39,00;;39,00;39,00;;;;;;
LIGHT TOWEL SABLE MAXIME NIKE;;544;2079608459068;SERVIETTE;16,600000;32,500000;39,00;;39,00;39,00;;;;;;
LIGHT TOWEL SABLE PORT GRIMAUD NIKE;;545;2084346923474;SERVIETTE;16,600000;32,500000;39,00;;39,00;39,00;;;;;;
LIGHT TOWEL SABLE TROPEZ  NEW;;546;3481376250249;SERVIETTE;17,410000;32,500000;39,00;;39,00;39,00;;;;;;
LIGHT TOWEL TAUPE TROPEZ;;547;2024287677852;SERVIETTE;18,050000;32,500000;39,00;;39,00;39,00;;;;;;
LIGHT TOWEL TERRACOTA CANNES;;548;5430120850868;SERVIETTE;16,100000;32,500000;39,00;;39,00;39,00;;;;;;
LIGHT TOWEL TERRACOTA TROPEZ NEW;;549;3662595773010;SERVIETTE;16,100000;32,500000;39,00;;39,00;39,00;;;;;;
LIGHT TOWEL VICHY BLEU TROPEZ;;550;3454007659865;SERVIETTE;17,990000;37,500000;45,00;;45,00;45,00;;;;;;
LIGHT TOWEL VICHY ORANGE TROPEZ;;551;2085965785412;SERVIETTE;18,050000;37,500000;45,00;;45,00;45,00;;;;;;
LIGHT TOWEL VICHY ROSE TROPEZ;;552;3442672205890;SERVIETTE;17,990000;37,500000;45,00;;45,00;45,00;;;;;;
LIGHT TOWEL VICHY ROSE TROPEZ 2025;;553;;SERVIETTE;18,050000;37,500000;45,00;;45,00;45,00;;;;;;
LIMONADIER LAMBORGHINI;;554;2062383342557;DECAPSULEUR;1,000000;16,666667;20,00;;20,00;20,00;;;;;;
LIMONADIER SAINT TROPEZ;;555;2060962723131;DECAPSULEUR;1,000000;8,333333;10,00;;10,00;10,00;;;;;;
MAGNET 3D TROPEZ  CLOCHER;;556;456962486817;PORTE CLEF & BRACELET;3,500000;6,666667;8,00;;8,00;8,00;;;;;;
MAGNET BEIGE;;557;;PORTE CLEF & BRACELET;1,950000;5,000000;6,00;;6,00;6,00;;;;;;
MAGNET MIX 2,5;;558;2016434220837;PORTE CLEF & BRACELET;0,500000;5,000000;6,00;;6,00;6,00;;;;;;
MAGNET MIX 4,5;;559;2060676148374;PORTE CLEF & BRACELET;1,950000;5,000000;6,00;;6,00;6,00;;;;;;
MAGNET NIKE BLEU;;560;;PORTE CLEF & BRACELET;1,950000;5,000000;6,00;;6,00;6,00;;;;;;
MAGNET NIKE JAUNE;;561;;PORTE CLEF & BRACELET;1,950000;5,000000;6,00;;6,00;6,00;;;;;;
MAGNET NIKE ROSE;;562;;PORTE CLEF & BRACELET;1,950000;5,000000;6,00;;6,00;6,00;;;;;;
MAGNET OUVRE BT;;563;;PORTE CLEF & BRACELET;1,500000;5,000000;6,00;;6,00;6,00;;;;;;
MAGNET PANNEAU TROPEZ;;564;361826324719;PORTE CLEF & BRACELET;1,950000;5,000000;6,00;;6,00;6,00;;;;;;
MAGNET PLAQUE PORT GRIMAUD;;565;2010820671593;PORTE CLEF & BRACELET;1,500000;5,000000;6,00;;6,00;6,00;;;;;;
MAGNET PROVENCE 83 BLEU;;566;;PORTE CLEF & BRACELET;1,950000;5,000000;6,00;;6,00;6,00;;;;;;
MAGNET PROVENCE 83 ROSE;;567;;PORTE CLEF & BRACELET;1,950000;5,000000;6,00;;6,00;6,00;;;;;;
MAGNET PROVENCE 83 ROUGE;;568;;PORTE CLEF & BRACELET;1,950000;5,000000;6,00;;6,00;6,00;;;;;;
MAGNET ROND METAL BLEU;;569;;PORTE CLEF & BRACELET;2,500000;5,000000;6,00;;6,00;6,00;;;;;;
MAGNET ROND PROVENCE 83 TROPEZ;;570;2011510632252;PORTE CLEF & BRACELET;1,950000;5,000000;6,00;;6,00;6,00;;;;;;
MAGNET TROPEZ  CLOCHER;;571;456962486817;PORTE CLEF & BRACELET;1,950000;5,000000;6,00;;6,00;6,00;;;;;;
MAGNET TROPEZ  COEUR;;572;374231061414;PORTE CLEF & BRACELET;1,950000;5,000000;6,00;;6,00;6,00;;;;;;
MAGNET TROPEZ COEUR ROSE;;573;;PORTE CLEF & BRACELET;1,950000;5,000000;6,00;;6,00;6,00;;;;;;
MAGNET TROPEZ MER;;574;418907803325;PORTE CLEF & BRACELET;1,950000;5,000000;6,00;;6,00;6,00;;;;;;
MARES;;575;2052435486612;VERRE;10,420000;18,333333;22,00;;22,00;22,00;;;;;;
MEDIUM FOLDING BEIGE;;576;2059879434919;SAC;10,400000;24,166667;29,00;;29,00;29,00;;;;;;
MEDIUM FOLDING CLOCHER MULTI;;577;2087564806499;SAC;10,400000;24,166667;29,00;;29,00;29,00;;;;;;
MEDIUM FOLDING CORAIL;;578;2024744400368;SAC;10,400000;24,166667;29,00;;29,00;29,00;;;;;;
MEDIUM FOLDING NUANCE ROSE;;579;2072909794388;SAC;10,400000;24,166667;29,00;;29,00;29,00;;;;;;
MEDIUM FOLDING VICHY;;580;2075583488376;SAC;10,400000;24,166667;29,00;;29,00;29,00;;;;;;
MEDIUM JUST LOVE BAG BLEU;;581;4396899591733;TRIPACK;14,350000;29,166667;35,00;;35,00;35,00;;;;;;
MEDIUM JUST LOVE BAG ROSE;;582;;SAC;14,500000;29,166667;35,00;;35,00;35,00;;;;;;
MEDIUM POCHETTE  NEOPRENE;;583;2015680338372;BRADERIE;4,000000;8,333333;10,00;;10,00;10,00;;;;;;
MEDIUM POCHETTE VICHY;;584;2013614618644;POCHETTE;6,500000;12,416667;14,90;;14,90;14,90;;;;;;
MIGNONETTE PAMPY BOITE;;585;2019001009064;VIN;7,500000;11,666667;14,00;;14,00;14,00;;;;;;
MIGNONETTE PAMPY SANS BOITE;;586;2007806046131;VIN;6,000000;10,000000;12,00;;12,00;12,00;;;;;;
MINI  JUST LOVE BAG AQUA;;587;2073025740389;SAC;13,800000;20,833333;25,00;;25,00;25,00;;;;;;
MINI FOLDING CANNES 2025;;588;;SAC;10,050000;20,833333;25,00;;25,00;25,00;;;;;;
MINI FOLDING MAXIME AQUA;;589;;SAC;9,300000;20,833333;25,00;;25,00;25,00;;;;;;
MINI FOLDING MAXIME BLEU;;590;2000916831369;SAC;9,300000;20,833333;25,00;;25,00;25,00;;;;;;
MINI FOLDING TROPEZ BEIGE;;591;2060631787297;SAC;9,300000;20,833333;25,00;;25,00;25,00;;;;;;
MINI FOLDING TROPEZ BEIGE 2025;;592;;SAC;10,050000;20,833333;25,00;;25,00;25,00;;;;;;
MINI FOLDING TROPEZ BLEU;;593;4051830368187;SAC;10,050000;20,833333;25,00;;25,00;25,00;;;;;;
MINI FOLDING TROPEZ CORAIL;;594;2078463618498;SAC;9,300000;20,833333;25,00;;25,00;25,00;;;;;;
MINI FOLDING TROPEZ GRIS;;595;2037312968122;SAC;9,300000;20,833333;25,00;;25,00;25,00;;;;;;
MINI FOLDING TROPEZ NUANCE;;596;2027510988091;SAC;9,300000;20,833333;25,00;;25,00;25,00;;;;;;
MINI FOLDING TROPEZ ORANGE;;597;2012396540549;SAC;9,300000;20,833333;25,00;;25,00;25,00;;;;;;
MINI FOLDING TROPEZ ROUGE;;598;2000916831369;SAC;9,300000;20,833333;25,00;;25,00;25,00;;;;;;
MINI FOLDING TROPEZ TERRACOTA;;599;4092779111434;SAC;9,800000;20,833333;25,00;;25,00;25,00;;;;;;
MINI FOLDING TROPEZ TURQUOISE;;600;2067771470560;SAC;9,300000;20,833333;25,00;;25,00;25,00;;;;;;
MINI FOLDING TROPEZ VICHY;;601;4119921047486;SAC;9,800000;20,833333;25,00;;25,00;25,00;;;;;;
MINI FOLDING TROPEZ VICHY ROSE 2025;;602;;SAC;10,050000;20,833333;25,00;;25,00;25,00;;;;;;
MINI JUST LOVE BAG ROSE;;603;4401961970962;SAC;5,900000;20,833333;25,00;;25,00;25,00;;;;;;
MINI POCHETTE  NEOPRENE;;604;2006566667884;BRADERIE;2,000000;3,333333;4,00;;4,00;4,00;;;;;;
MOJITO BEIGE TROPEZ 45 CL;;605;2032763485891;VERRE;2,700000;7,083333;8,50;;8,50;8,50;;;;;;
MOJITO BEIGE UNI 45 CL;;606;2012007398118;VERRE;2,600000;7,083333;8,50;;8,50;8,50;;;;;;
MOJITO CANNES;;607;2033273986922;VERRE;1,360000;5,416667;6,50;;6,50;6,50;;;;;;
MOJITO CAVALAIRE;;608;2029280081798;VERRE;1,360000;5,416667;6,50;;6,50;6,50;;;;;;
MOJITO CLEAR TROPEZ 33 CL;;609;2047402809235;VERRE;1,330000;5,416667;6,50;;6,50;6,50;;;;;;
MOJITO CLEAR TROPEZ 45 CL;;610;2002996348966;VERRE;1,490000;7,083333;8,50;;8,50;8,50;;;;;;
MOJITO CLEAR TROPEZ 55 CL;;611;2074055790757;VERRE;2,210000;8,333333;10,00;;10,00;10,00;;;;;;
MOJITO LA CROIX;;612;2082646996624;VERRE;1,360000;5,416667;6,50;;6,50;6,50;;;;;;
MOJITO MAXIME;;613;2045398985568;VERRE;1,360000;5,416667;6,50;;6,50;6,50;;;;;;
MOJITO OR TROPEZ;;614;2078084443899;VERRE;4,800000;10,000000;12,00;;12,00;12,00;;;;;;
MOJITO PORT GRIMAUD;;615;2057428970017;VERRE;1,360000;5,416667;6,50;;6,50;6,50;;;;;;
MOJITO RAMATUELLE;;616;2047906394275;VERRE;1,360000;5,416667;6,50;;6,50;6,50;;;;;;
MOJITO TROPEZ;;617;2033273986922;VERRE;1,360000;5,416667;6,50;;6,50;6,50;;;;;;
MOJITO UNI;;618;2067292126243;VERRE;1,330000;5,416667;6,50;;6,50;6,50;;;;;;
MUG CANNES;;619;2012999060796;VERRE;1,440000;5,416667;6,50;;6,50;6,50;;;;;;
MUG CAVALAIRE;;620;2060607581010;VERRE;1,440000;5,416667;6,50;;6,50;6,50;;;;;;
MUG CERAMIQUE + CUILLERE;ROSE;621;4580412896355;VERRE;4,190000;11,666667;14,00;;14,00;14,00;;3246;;;;
MUG CERAMIQUE + CUILLERE;BLEU;622;4580412896355;VERRE;4,190000;11,666667;14,00;;14,00;14,00;;3247;;;;
MUG CERAMIQUE + CUILLERE;BEIGE;623;4580412896355;VERRE;4,190000;11,666667;14,00;;14,00;14,00;;3248;;;;
MUG CERAMIQUE SANS CUILLERE;;624;2071534536844;VERRE;4,000000;10,000000;12,00;;12,00;12,00;;;;;;
MUG CLEAR TROPEZ;;625;2069762301525;VERRE;1,440000;5,416667;6,50;;6,50;6,50;;;;;;
MUG LA CROIX;;626;2089927487512;VERRE;1,440000;5,416667;6,50;;6,50;6,50;;;;;;
MUG MAXIME;;627;2027955151234;VERRE;1,440000;5,416667;6,50;;6,50;6,50;;;;;;
MUG METAL;;628;2096254589246;VERRE;4,000000;10,000000;12,00;;12,00;12,00;;;;;;
MUG PORT GRIMAUD;;629;2011539792999;VERRE;1,440000;5,416667;6,50;;6,50;6,50;;;;;;
MUG RAMATUELLE;;630;2040039088561;VERRE;1,440000;5,416667;6,50;;6,50;6,50;;;;;;
MUG TROPEZ;;631;2095589444169;VERRE;1,440000;5,416667;6,50;;6,50;6,50;;;;;;
MUG UNI;;632;2057362941647;VERRE;1,440000;5,416667;6,50;;6,50;6,50;;;;;;
MUG XL PORCELAINE;;633;2048219657156;VERRE;4,500000;10,000000;12,00;;12,00;12,00;;;;;;
MUG XXL PORCELAINE;;634;2048219657156;VERRE;5,600000;12,500000;15,00;;15,00;15,00;;;;;;
NECKLACE BEIGE TROPEZ 2025;;635;;PORTE CLEF & BRACELET;2,990000;8,333333;10,00;;10,00;10,00;;;;;;
NECKLACE BLEU CANNES 2025;;636;;PORTE CLEF & BRACELET;2,990000;8,333333;10,00;;10,00;10,00;;;;;;
NECKLACE BLEU CAVALAIRE;;637;;PORTE CLEF & BRACELET;1,000000;8,333333;10,00;;10,00;10,00;;;;;;
NECKLACE BLEU CLAIR TROPEZ 2025;;638;;PORTE CLEF & BRACELET;2,990000;8,333333;10,00;;10,00;10,00;;;;;;
NECKLACE NAVY TROPEZ 2025;;639;;PORTE CLEF & BRACELET;2,990000;8,333333;10,00;;10,00;10,00;;;;;;
NECKLACE ORANGE TROPEZ 2025;;640;;PORTE CLEF & BRACELET;2,990000;8,333333;10,00;;10,00;10,00;;;;;;
NECKLACE ROSE TROPEZ 2025;;641;;PORTE CLEF & BRACELET;2,990000;8,333333;10,00;;10,00;10,00;;;;;;
NECKLACE ROUGE TROPEZ 2025;;642;;PORTE CLEF & BRACELET;2,990000;8,333333;10,00;;10,00;10,00;;;;;;
NEOPRENE LA FOLIE DOUCE;;643;2083316287547;ART DE LA TABLE;1,000000;2,500000;3,00;;3,00;3,00;;;;;;
NEW CANVA;;644;2043051072228;SAC;17,600000;37,500000;45,00;;45,00;45,00;;;;;;
NEW COFFRET 12X12 COUCHER DE SOLEIL;;645;3770018359281;PASTIS;25,500000;36,666667;44,00;;44,00;44,00;;;;;;
OURS A EFFACER;;646;;ENFANT;3,000000;10,000000;12,00;;12,00;12,00;;;;;;
OURSON BLEU MAXIME;;647;2017265274433;BRADERIE;3,000000;8,333333;10,00;;10,00;10,00;;;;;;
OURSON BLEU TROPEZ;;648;2024480906308;ENFANT;3,000000;10,000000;12,00;;12,00;12,00;;;;;;
OURSON BLEU VICHY TROPEZ;;649;2024576321862;ENFANT;3,000000;10,000000;12,00;;12,00;12,00;;;;;;
OURSON ROSE MAXIME;;650;2092540417262;ENFANT;3,000000;10,000000;12,00;;12,00;12,00;;;;;;
OURSON ROSE TROPEZ;;651;2090130001761;ENFANT;3,000000;10,000000;12,00;;12,00;12,00;;;;;;
OURSON ROSE VICHY TROPEZ;;652;2015065839333;ENFANT;3,000000;10,000000;12,00;;12,00;12,00;;;;;;
PACK 10 BK COULEUR 2025;;653;2027932514281;PACK VERRE;28,900000;70,833333;85,00;5,000000;85,00;80,00;;;;;;
PACK 10 VN B MIXTE SANS CAVALAIRE;;654;2047530056938;PACK VERRE;15,800000;54,166667;65,00;3,000000;65,00;62,00;;;;;;
